id,location,event_type,feature,volume,resource_type,severity_type,fault_severity
5562,location 995,event_type 11,feature 193,3,resource_type 8,severity_type 1,2
9393,location 242,event_type 35,feature 234,43,resource_type 2,severity_type 2,0
5314,location 169,event_type 34,feature 307,1,resource_type 2,severity_type 2,0
6023,location 714,event_type 11,feature 54,1,resource_type 8,severity_type 2,1
18253,location 1019,event_type 15,feature 82,16,resource_type 8,severity_type 2,1
5028,location 962,event_type 15,feature 203,2,resource_type 8,severity_type 2,1
18415,location 159,event_type 35,feature 232,1,resource_type 2,severity_type 2,1
5367,location 1106,event_type 11,feature 54,1,resource_type 8,severity_type 2,0
13269,location 1107,event_type 38,feature 238,1,resource_type 2,severity_type 2,2
8025,location 126,event_type 35,feature 313,11,resource_type 2,severity_type 2,0
15047,location 937,event_type 11,feature 86,1,resource_type 8,severity_type 1,2
16669,location 600,event_type 15,feature 203,10,resource_type 8,severity_type 1,2
16073,location 441,event_type 35,feature 232,3,resource_type 2,severity_type 2,0
12844,location 1097,event_type 11,feature 182,1,resource_type 1,severity_type 1,0
14601,location 19,event_type 11,feature 55,3,resource_type 8,severity_type 2,0
14434,location 754,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
18474,location 821,event_type 15,feature 71,1,resource_type 8,severity_type 2,0
13042,location 919,event_type 11,feature 81,2,resource_type 8,severity_type 2,0
17988,location 451,event_type 35,feature 233,1,resource_type 2,severity_type 2,0
17194,location 942,event_type 13,feature 54,1,resource_type 8,severity_type 1,0
3998,location 159,event_type 35,feature 312,3,resource_type 2,severity_type 2,0
5457,location 1075,event_type 15,feature 203,5,resource_type 8,severity_type 2,2
9199,location 653,event_type 15,feature 203,2,resource_type 8,severity_type 2,0
10050,location 989,event_type 11,feature 68,1,resource_type 8,severity_type 1,1
15830,location 1086,event_type 15,feature 80,4,resource_type 8,severity_type 2,2
17739,location 328,event_type 34,feature 313,2,resource_type 2,severity_type 2,1
3943,location 821,event_type 15,feature 82,10,resource_type 8,severity_type 2,1
13144,location 763,event_type 15,feature 82,6,resource_type 8,severity_type 2,1
9804,location 684,event_type 15,feature 82,28,resource_type 8,severity_type 2,2
14357,location 122,event_type 35,feature 232,10,resource_type 2,severity_type 2,0
17928,location 252,event_type 12,feature 348,1,resource_type 2,severity_type 1,1
1991,location 354,event_type 34,feature 307,1,resource_type 2,severity_type 2,1
17371,location 745,event_type 14,feature 170,1,resource_type 4,severity_type 1,1
16054,location 864,event_type 11,feature 87,2,resource_type 8,severity_type 1,2
12856,location 931,event_type 15,feature 80,5,resource_type 8,severity_type 2,0
1274,location 410,event_type 34,feature 235,1,resource_type 2,severity_type 2,1
5329,location 421,event_type 11,feature 134,2,resource_type 2,severity_type 1,1
9506,location 240,event_type 35,feature 313,2,resource_type 2,severity_type 2,0
16812,location 942,event_type 18,feature 273,1,resource_type 8,severity_type 1,0
3507,location 808,event_type 11,feature 168,1,resource_type 8,severity_type 1,0
10545,location 613,event_type 15,feature 203,15,resource_type 8,severity_type 1,1
2298,location 684,event_type 15,feature 203,2,resource_type 8,severity_type 2,1
2783,location 470,event_type 34,feature 232,5,resource_type 2,severity_type 2,0
1548,location 1107,event_type 15,feature 82,4,resource_type 8,severity_type 2,2
18226,location 408,event_type 35,feature 232,2,resource_type 2,severity_type 2,0
4231,location 834,event_type 15,feature 203,1,resource_type 8,severity_type 2,1
6837,location 102,event_type 34,feature 230,26,resource_type 2,severity_type 2,0
15360,location 687,event_type 11,feature 54,3,resource_type 8,severity_type 1,0
17009,location 662,event_type 11,feature 54,1,resource_type 8,severity_type 1,0
16451,location 893,event_type 43,feature 375,2,resource_type 2,severity_type 1,0
18319,location 505,event_type 34,feature 312,35,resource_type 2,severity_type 2,0
13815,location 734,event_type 11,feature 68,1,resource_type 8,severity_type 1,2
2340,location 976,event_type 15,feature 80,6,resource_type 8,severity_type 2,2
4319,location 1099,event_type 11,feature 70,2,resource_type 8,severity_type 1,0
11025,location 890,event_type 11,feature 73,1,resource_type 8,severity_type 2,0
6805,location 420,event_type 35,feature 232,5,resource_type 2,severity_type 2,1
11172,location 380,event_type 35,feature 232,3,resource_type 2,severity_type 2,0
7020,location 644,event_type 49,feature 288,1,resource_type 2,severity_type 1,2
16939,location 560,event_type 11,feature 79,1,resource_type 8,severity_type 1,1
18542,location 495,event_type 34,feature 232,5,resource_type 2,severity_type 2,0
2854,location 1011,event_type 30,feature 218,1,resource_type 9,severity_type 5,1
14501,location 511,event_type 35,feature 312,1,resource_type 2,severity_type 4,0
13581,location 181,event_type 34,feature 313,2,resource_type 2,severity_type 2,1
13007,location 72,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
698,location 821,event_type 15,feature 82,41,resource_type 8,severity_type 1,0
14608,location 451,event_type 35,feature 233,22,resource_type 2,severity_type 2,0
7675,location 184,event_type 35,feature 307,1,resource_type 2,severity_type 2,1
10293,location 1018,event_type 15,feature 80,16,resource_type 8,severity_type 1,0
3615,location 984,event_type 13,feature 170,3,resource_type 8,severity_type 1,2
18370,location 967,event_type 11,feature 170,1,resource_type 8,severity_type 1,0
2713,location 919,event_type 11,feature 171,16,resource_type 8,severity_type 1,0
6220,location 600,event_type 15,feature 203,6,resource_type 8,severity_type 2,2
17211,location 231,event_type 35,feature 232,1,resource_type 2,severity_type 2,0
8292,location 198,event_type 20,feature 134,1,resource_type 2,severity_type 1,1
3506,location 400,event_type 35,feature 301,1,resource_type 2,severity_type 4,0
11304,location 7,event_type 11,feature 70,3,resource_type 8,severity_type 2,0
15325,location 813,event_type 15,feature 172,1,resource_type 8,severity_type 1,1
4675,location 653,event_type 54,feature 201,1,resource_type 2,severity_type 1,2
13844,location 697,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
3409,location 1056,event_type 11,feature 273,2,resource_type 10,severity_type 1,1
10340,location 976,event_type 15,feature 203,3,resource_type 8,severity_type 2,0
16922,location 122,event_type 34,feature 233,1,resource_type 2,severity_type 2,0
14299,location 124,event_type 35,feature 232,2,resource_type 2,severity_type 2,0
13044,location 17,event_type 11,feature 68,1,resource_type 8,severity_type 1,1
4743,location 119,event_type 11,feature 160,1,resource_type 8,severity_type 2,0
3642,location 276,event_type 35,feature 312,2,resource_type 2,severity_type 4,0
2433,location 294,event_type 35,feature 312,1,resource_type 2,severity_type 4,0
17032,location 1089,event_type 11,feature 170,1,resource_type 8,severity_type 1,1
2839,location 962,event_type 11,feature 203,4,resource_type 8,severity_type 1,0
3807,location 1058,event_type 11,feature 170,2,resource_type 8,severity_type 1,0
12662,location 707,event_type 15,feature 71,7,resource_type 8,severity_type 2,0
10158,location 13,event_type 22,feature 222,1,resource_type 7,severity_type 4,1
3444,location 292,event_type 35,feature 312,3,resource_type 2,severity_type 4,0
2565,location 897,event_type 42,feature 291,1,resource_type 2,severity_type 1,1
6859,location 932,event_type 11,feature 201,29,resource_type 8,severity_type 1,0
6305,location 684,event_type 15,feature 193,1,resource_type 8,severity_type 1,0
8774,location 100,event_type 35,feature 312,1,resource_type 2,severity_type 4,0
2926,location 1100,event_type 11,feature 80,6,resource_type 8,severity_type 1,2
15249,location 805,event_type 11,feature 51,1,resource_type 8,severity_type 1,0
5663,location 661,event_type 11,feature 306,1,resource_type 7,severity_type 2,1
3530,location 758,event_type 11,feature 54,1,resource_type 8,severity_type 1,1
1134,location 16,event_type 11,feature 155,10,resource_type 8,severity_type 1,2
239,location 881,event_type 13,feature 345,1,resource_type 6,severity_type 1,1
15089,location 995,event_type 15,feature 203,11,resource_type 8,severity_type 2,2
10141,location 648,event_type 20,feature 219,1,resource_type 2,severity_type 1,0
4186,location 814,event_type 11,feature 70,5,resource_type 8,severity_type 1,0
1235,location 1,event_type 11,feature 82,12,resource_type 8,severity_type 1,1
17721,location 609,event_type 11,feature 75,1,resource_type 7,severity_type 2,0
7194,location 794,event_type 23,feature 306,2,resource_type 7,severity_type 1,0
13168,location 707,event_type 26,feature 193,8,resource_type 8,severity_type 1,0
4328,location 823,event_type 15,feature 80,1,resource_type 8,severity_type 1,1
9923,location 74,event_type 11,feature 35,2,resource_type 8,severity_type 2,0
12394,location 839,event_type 11,feature 170,1,resource_type 8,severity_type 1,1
5873,location 135,event_type 34,feature 313,1,resource_type 2,severity_type 2,0
4287,location 638,event_type 42,feature 283,3,resource_type 2,severity_type 1,1
13013,location 242,event_type 35,feature 307,1,resource_type 2,severity_type 2,0
16112,location 504,event_type 34,feature 312,3,resource_type 2,severity_type 2,0
8092,location 255,event_type 35,feature 312,6,resource_type 2,severity_type 4,0
3420,location 1024,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
17821,location 648,event_type 23,feature 54,1,resource_type 7,severity_type 1,1
15102,location 1008,event_type 15,feature 82,15,resource_type 8,severity_type 2,2
7755,location 478,event_type 35,feature 229,21,resource_type 2,severity_type 2,0
17059,location 845,event_type 15,feature 82,24,resource_type 8,severity_type 2,2
15989,location 878,event_type 11,feature 195,6,resource_type 8,severity_type 1,0
8258,location 300,event_type 35,feature 233,3,resource_type 2,severity_type 2,0
11315,location 147,event_type 34,feature 307,3,resource_type 2,severity_type 2,0
11710,location 491,event_type 34,feature 215,1,resource_type 8,severity_type 1,0
1070,location 805,event_type 11,feature 51,1,resource_type 8,severity_type 1,0
6607,location 1061,event_type 15,feature 80,4,resource_type 8,severity_type 2,1
9867,location 851,event_type 13,feature 345,2,resource_type 10,severity_type 1,0
17183,location 1099,event_type 11,feature 202,7,resource_type 8,severity_type 1,0
6569,location 696,event_type 11,feature 54,15,resource_type 8,severity_type 2,0
4693,location 836,event_type 11,feature 195,17,resource_type 8,severity_type 1,0
2876,location 589,event_type 20,feature 219,1,resource_type 2,severity_type 1,1
9107,location 393,event_type 34,feature 232,1,resource_type 2,severity_type 2,0
5618,location 488,event_type 34,feature 314,4,resource_type 2,severity_type 2,0
1415,location 1107,event_type 15,feature 71,5,resource_type 8,severity_type 1,1
8132,location 1035,event_type 23,feature 223,1,resource_type 8,severity_type 2,1
6838,location 102,event_type 35,feature 308,1,resource_type 2,severity_type 2,0
17430,location 419,event_type 20,feature 301,1,resource_type 2,severity_type 1,1
3142,location 744,event_type 13,feature 68,1,resource_type 8,severity_type 1,0
8974,location 463,event_type 34,feature 312,3,resource_type 2,severity_type 2,0
5254,location 1008,event_type 11,feature 82,4,resource_type 8,severity_type 1,0
15585,location 122,event_type 35,feature 307,1,resource_type 2,severity_type 2,0
1712,location 443,event_type 35,feature 232,1,resource_type 2,severity_type 2,1
10737,location 244,event_type 34,feature 312,22,resource_type 2,severity_type 2,0
796,location 976,event_type 11,feature 201,4,resource_type 8,severity_type 1,2
7930,location 126,event_type 35,feature 313,6,resource_type 2,severity_type 2,0
10299,location 257,event_type 20,feature 232,1,resource_type 2,severity_type 1,0
15284,location 1052,event_type 11,feature 82,11,resource_type 8,severity_type 1,2
13182,location 463,event_type 35,feature 312,1,resource_type 2,severity_type 4,0
3594,location 1026,event_type 14,feature 170,1,resource_type 8,severity_type 2,1
9424,location 124,event_type 34,feature 232,5,resource_type 2,severity_type 2,0
11317,location 875,event_type 11,feature 82,3,resource_type 8,severity_type 1,1
16363,location 756,event_type 11,feature 170,1,resource_type 2,severity_type 1,1
299,location 445,event_type 34,feature 232,6,resource_type 2,severity_type 2,0
1684,location 1091,event_type 13,feature 345,2,resource_type 6,severity_type 1,0
9848,location 1019,event_type 15,feature 82,40,resource_type 8,severity_type 2,0
15729,location 864,event_type 11,feature 54,6,resource_type 8,severity_type 1,1
3308,location 1025,event_type 11,feature 66,1,resource_type 8,severity_type 1,1
7501,location 909,event_type 11,feature 54,1,resource_type 8,severity_type 1,1
11761,location 476,event_type 34,feature 232,8,resource_type 2,severity_type 2,0
16081,location 477,event_type 34,feature 312,4,resource_type 2,severity_type 2,0
7648,location 495,event_type 34,feature 307,1,resource_type 2,severity_type 2,0
11693,location 124,event_type 35,feature 313,4,resource_type 2,severity_type 2,0
11047,location 298,event_type 35,feature 227,10,resource_type 2,severity_type 2,0
17960,location 894,event_type 42,feature 368,21,resource_type 2,severity_type 1,2
